2026-01-23 13:19:09 - INFO - 환경 변수 및 설정 로드 완료
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)미리디 | title=[미리캔버스] 시니어 프론트엔드 개발자
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=SK시그넷(주) | title=EV 충전기 플랫폼 SW 엔지니어 (경력)
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)하이퍼리즘 | title=[테크] CISO
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)클로봇 | title=솔루션 QA 담당자
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)다우기술 | title=MTS 채널 개발
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)다우기술 | title=증권 퇴직연금 시스템 개발
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)대동애그테크 | title=[대동에이아이랩] 머신러닝 엔지니어
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)다우기술 | title=데이터베이스 엔지니어
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)에이치엘클레무브 | title=[R&D] SILS 검증
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=SK시그넷(주) | title=전기차 충전기 소프트웨어(SW) 엔지니어 (8년 이상)
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)라이나원 | title=[라이나원] Front-End Engineer (과장-차장급)
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)대웅 | title=[웰다] LLM Engineer 경력직
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)다우기술 | title=고유자산 상품주식 시스템 개발
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)다우기술 | title=테크니컬 아키텍트
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)티와이엠 | title=[익산] 제조 DX/AX 기반 MES 전문가 (경력)
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)타인에이아이 | title=[TainAI] React Native 엔지니어
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)에이치엘클레무브 | title=[R&D] Radar ECU Basic SW 개발
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)싸이몬 | title=[싸이몬] 소프트웨어 개발
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=다쏘시스템코리아(주) | title=TP:LIMS/ELN Project Manager
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)휴로틱스 | title=Physical AI 데이터 아키텍트 및 MLOps 엔지니어
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)대동애그테크 | title=[대동에이아이랩] LLM 엔지니어 (RAG 시스템 설계 및 파인튜닝)
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=SK시그넷(주) | title=전기차 충전기(FW) 신뢰성 평가 담당 (2~8년차)
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)페이타랩 | title=Product Manager
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)유비케어 | title=웹개발(풀스택)(경력)
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)다우기술 | title=증권 품질 관리 (QC)
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=CJ대한통운(주) | title=[TES물류기술연구소] Backend Engineer 경력
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=나무아이씨티(주) | title=OPEN SOURCE 기술지원
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)모레 | title=SRE/DevOps Engineer
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)에이치엘클레무브 | title=[R&D]Radar 신호처리 SW 설계
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)노타 | title=[NetsPresso] Quantization Research Engineer
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)리브스메드 | title=[연구소 로봇] 수술 로봇 시스템 개발PM(과장~부장)
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)아드리엘 | title=[B2B SaaS] 프론트엔드 개발자
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)휴먼스케이프 | title=[마미톡] Backend Engineer
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)에이치에너지 | title=AI Team Manager
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)다우기술 | title=채널 서버 개발
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)다우기술 | title=자산운용 시스템 개발
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)헥토 | title=[헥토] AI 서비스 개발/운영 (경력)
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)몰로코 | title=Frontend Software Engineer, Tech Lead (프론트엔드 소프트웨어 엔지니어-테크리드급)
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=리얼텍코리아(주) | title=Bluetooth Audio SW AE
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)슈피겐코리아 | title=[슈피겐코리아] 인프라관리
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)아이센스 | title=품질보증/검증(원주)
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=DL케미칼(주) | title=데이터 분석가(Data Analyst) 담당
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)무신사 | title=Security Engineer (접근제어)
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)아이오트러스트 | title=[블록체인/Web3지갑] 프론트엔드 개발
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)대동애그테크 | title=[대동에이아이랩] 머신러닝 엔지니어
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=SK시그넷(주) | title=전기차 충전기(SW) 신뢰성 평가 담당 (5~10년차)
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)브레이브모바일 | title=[숨고] Data Engineer (MLOps)
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)비바리퍼블리카 | title=[토스뱅크] Data Engineer (Workflow Platform)
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)휴비츠 | title=풀스택 백엔드 소프트웨어 엔지니어
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)큐레아 | title=AI 서비스 기획
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)비바리퍼블리카 | title=[토스뱅크] Data Engineer (Data Reliability - Backend)
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)트래블월렛 | title=Data Analyst - 5년 이상
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=파일러 | title=[파일러] ML Research Engineer
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)싸이몬 | title=[싸이몬] 웹사이트 관리및 웹 개발
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=인포뱅크(주) | title=챗봇 프로젝트 백엔드 SI 개발자 (8년+)
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)핀다 | title=AI Agent (AI Residency) (인턴)
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)에이치에너지 | title=Product Owner (서비스 및 UI/UX 기획)
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)베슬에이아이코리아 | title=Deployment Strategist (5년 이상)
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)네패스아크 | title=개발연구소
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(의)엔티엘의료재단 | title=의료영상 인공지능 모델 연구 및 개발자
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)비큐AI | title=백엔드개발팀 백엔드개발자
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)비큐AI | title=프론트개발팀 프론트개발자
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)놀유니버스 | title=Software Engineer, Backend - 항공서비스
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)에이치엘클레무브 | title=[R&D] AP Platform SW 개발
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)비바리퍼블리카 | title=[토스뱅크] ML Engineer (MLOps)
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)대동애그테크 | title=차량 제어기 및 통신 단말기 개발 PM (Technical PM)
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)무신사 | title=Security Engineer
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)비바리퍼블리카 | title=[토스뱅크] ML Engineer (Finance)
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=파일러 | title=[파일러] ML Engineer
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)제이시스메디칼 | title=[제이시스메디칼] RF장비 SW개발
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=월트디즈니컴퍼니코리아 | title=Manager, Information Security
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)원익큐엔씨 | title=시스템 개발/운영
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)비바리퍼블리카 | title=[토스뱅크] Data Engineer (CPC, 3년이하)
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)센트비 | title=Backend Engineer (Go)
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)씨티케이 | title=[뷰티플랫폼사 CTK] 웹 퍼블리셔 경력
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)라이나원 | title=[라이나원] Back-End Engineer (대리-차장급)
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=현대오토에버(주) | title=[보안]보안관제 품질 관리
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=티맵모빌리티(주) | title=AIML Engineer (리더)
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)윌로그 | title=AI/ML 엔지니어
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=현대오토에버(주) | title=Solution Developer (자동화 서비스 DevOps)
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)노타 | title=[NetsPresso] Senior Edge AI Engineer
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)헥토 | title=[헥토] Machine Learning Engineer (경력)
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)비바리퍼블리카 | title=[토스뱅크] Data Engineer (DataOps)
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=HL만도(주) | title=SW 요구사항 개발
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)휴비츠 | title=안과 진단 장비 영상 처리 및 SW 엔지니어
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=인포뱅크(주) | title=IVI App 개발자 (5년+, C/C++)
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)누리미디어 | title=[개발운영] 프론트엔드 개발자
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=알고케어(주) | title=백엔드 엔지니어 리드 (Tech Lead, 강남 근무 가능)
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)경농 | title=[경농] 경영정보팀 IT인프라기획운영 경력
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)칩스앤미디어 | title=[반도체IP설계] FW Engineer
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)대동애그테크 | title=[대동에이아이랩] 로봇러닝 엔지니어
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)텐 | title=인공지능 MLOps 플랫폼 백엔드 개발자 (파이썬)
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)플리토 | title=AI Agent Engineer(3년 이상)
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)케이뱅크 | title=계정계 수신 업무 개발자
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)케이뱅크 | title=채널계 여신 사전 업무 개발자 (계약직)
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)라포랩스 | title=Application Security Engineer
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=SK일렉링크(주) | title=정보 보호 관리자 (경력 : 5년 이상)
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)하이퍼리즘 | title=[테크] 보안 운영 담당자
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)노타 | title=[NetsPresso] Edge AI Software Full Stack Engineer
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)놀유니버스 | title=Software Engineer, Frontend - 다이나믹 패키지
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=인포뱅크(주) | title=IVI 미들웨어 개발자 (C/C++, OTA)
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)디노티시아 | title=Software Lead
2026-01-23 13:22:20 - INFO - Kafka 전송 완료 | topic=job_header_topic | company=(주)카카오스타일 | title=백엔드 개발자 (물류 시스템)
